Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_51_366.jpg;-6.002069;1;0;1.600199;109.236;90.73082;1.204124;67.64264;359.9702
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_51_433.jpg;-3.030857;1;0;1.661587;109.2766;90.82276;1.247143;67.13654;0.001447382
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_51_500.jpg;-0.01414418;1;0;1.706751;109.3321;90.94912;1.289985;66.88145;-0.0002654841
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_51_567.jpg;0;1;0;1.753252;109.3742;91.04659;1.291768;66.84975;-0.00100408
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_51_633.jpg;0;1;0;1.815101;109.4174;91.14642;1.278459;66.83559;-0.0006534329
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_51_701.jpg;0;1;0;1.86083;109.4768;91.28374;1.284263;66.81679;-0.001084111
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_51_767.jpg;0;1;0;1.905837;109.5227;91.38962;1.289126;66.80792;-0.001104662
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_51_832.jpg;0;1;0;1.966208;109.5696;91.49801;1.294837;66.79459;-0.001122519
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_51_900.jpg;0;1;0;2.011168;109.6339;91.64627;1.297901;66.78117;-0.001144617
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_51_967.jpg;-1.504977;1;0;2.055979;109.6837;91.76016;1.298927;66.6977;-0.0008305082
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_52_032.jpg;-4.491906;1;0;2.114378;109.736;91.87583;1.297427;66.36298;0.000841663
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_52_099.jpg;-7.500239;1;0;2.157093;109.8108;92.03204;1.293505;65.38957;-0.0005182393
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_52_166.jpg;-10.49157;1;0;2.199634;109.8719;92.14979;1.282467;64.24601;359.9577
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_52_233.jpg;-13.55194;1;0;2.2531;109.9376;92.26703;1.232871;62.75228;359.8894
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_52_300.jpg;-10.58343;1;0;2.295133;110.0307;92.42323;1.096551;60.6995;359.8104
